adminPrice,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyId,companyName,firstCapture,floor,garages,lastCapture,latitude,longitude,neighborhood,numPictures,propAddress,propID,propType,propertyState,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,timeMarket,zoneID,zoneName
650000,,"En conjunto cerrado, Garaje(s), Jardin, Parqueadero Visitantes, Terraza, Vigilancia, Zonas Verdes","Alarma, Bano Auxiliar, Bano de Servicio, Citofono, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Trans. Publico cercano, Zona Residencial",458.0,5,9 a 15 anos,VENTA,5500006,MEDELLIN,"casa de 2 niveles,  consta de 4 alcobas con bano y vestier,  2 bibliotecas,  sala,  comedor,  alcoba de servicio,  cocina integral,  comedor auxiliar,  balcon,  deck en el jardin,  parqueadero,  cuarto util,  pisos en marmol y madera en las alcobas,  cuarto de linos,  patio,  red de gas,  zona de ropas,  alarma,  zona de bbq,  zonas verdes,  circuito cerrado de tv,  porteria 24 horas. 12 anos de antiguedad. estrato 5.   predial: $3.150.000 avaluo: $940.000.000. cod. 0142.",,1755489,INMOBILIARIA ALBERTO NARANJO,18-03-2021,1,2,18-03-2021,6.18124008178711,-75.5555267333984,EL POBLADO,24,CARRERA 15 19SUR - 53,4975328,CASA,USED,,,5,2500000000,,5,1,5500102,SURORIENTE
540000,,"Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardin, Parqueadero Visitantes, Vigilancia, Zonas Verdes","Alarma, Bano Auxiliar, Bano de Servicio, Citofono, Cocina Integral, Comedor auxiliar, Cuarto de Servicio, Estudio, Hall de Alcobas, Patio","Colegios / Universidades, Supermercados / C.Comerciales, Zona Residencial",550.0,6,16 a 30 anos,VENTA,5500006,MEDELLIN,"los balsos,  casa de 2 niveles. 1 piso: 2 salas,  comedor,  bano social,   biblioteca,  alcoba auxiliar con bano,  vestier y estudio,  alcoba de servicio con bano,  garaje para 3 carros,  2 piso: sala,  bano auxiliar,  closet de linos,  3 alcobas grandes cada una con bano y vestier,  alcoba principal con bano,  vestier y jacuzzi,  pisos en marmol y madera laminada,  techos a doble altura,  puertas en madera maciza en cedro,  la principal es de seguridad. predial: $3060.000 avaluo: $975212.000. cod. 0136.",,1755489,INMOBILIARIA ALBERTO NARANJO,18-03-2021,1,3,18-03-2021,6.18124008178711,-75.5555267333984,EL POBLADO,13,CARRERA 15  19SUR - 53,4974663,CASA,USED,,,5,3000000000,,6,1,5500102,SURORIENTE
1700000,,"Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardin, Parqueadero Visitantes, Piscina, Terraza, Vigilancia, Zonas Verdes","Alarma, Balcon, Bano Auxiliar, Bano de Servicio, Calentador, Chimenea, Citofono, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Patio","Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",650.0,6,16 a 30 anos,VENTA,5500006,MEDELLIN,"vendo hermosa casa en unidad cerrada en el poblado san lucas,  2 niveles mas un semisotano,  4 alcobas con bano,  vestier,  la principal con turco,  2 salas,  comedor independiente,  chimenea,  biblioteca,  en el nivel mas bajo hay un cinehouse automatizado con sus bafles,  su proyector,  pantalla,  bar y bano,  alcoba de servicio,  cocina integral con isla,  terraza,  patio,  pisos en marmol,  garaje cubierto para 2 carros,  piscina privada,  jacuzzi predial: $4.680.000 trimestral avaluo: $1.250.000.000 cod. 251.",,1755489,INMOBILIARIA ALBERTO NARANJO,18-03-2021,1,2,18-03-2021,6.17992687225342,-75.5651245117188,EL POBLADO,11,CALLE 20ASUR  22-343 SAN LUCAS,4971931,CASA,USED,,,5,2300000000,,6,1,5500102,SURORIENTE
795000,,"Garaje(s), Jardin, Parqueadero Visitantes, Vigilancia, Zonas Verdes","Balcon, Bano Auxiliar, Bano de Servicio, Calentador, Citofono, Cocina Integral, Cocina tipo Americano, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Patio",Zona Residencial,221.0,3,16 a 30 anos,VENTA,5500006,MEDELLIN,"vendo hermosa casa en el poblado,  2 niveles,  3 alcobas,  3 banos,  sala,  comedor,  estudio o biblioteca,  cocina integral moderna abierta con isla,  alcoba de empleada,  garaje para 2 carros,  pisos en parque y porcelanato,  excelente zona verde.. estrato 6. porteria 24 horas. antiguedad 19 anos. cod. 252.",,1755489,INMOBILIARIA ALBERTO NARANJO,18-03-2021,,2,18-03-2021,6.20084095001221,-75.562370300293,EL POBLADO,14,CARRERA 30  1ASUR-30 LA INFERIOR,4971823,CASA,USED,,,4,1500000000,,6,1,5500102,SURORIENTE
0,,Cochera,"Balcon, Bano Auxiliar, Bano Independiente, Calentador, Closet, Cocina Integral, Despensa, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Trans. Publico cercano, Zona Comercial, Zona Residencial",490.0,7,16 a 30 anos,VENTA,5500006,MEDELLIN,"sea confiable inmobiliaria vende casa de 2 niveles,  con amplios espacios,  cuenta con 7 alcobas todas con bano,  1 bano social,  pisos en porcelanato y marmol,  3 parqueadero,  2 salas comedor,  2 balcones y turco. cercano a via principal,  transportes publicos,  supermercados,  parques y demas establecimientos comerciales. contactanos para mayor informacion con gusto le atenderemos. .",,1459126,SEA CONFIABLE,18-03-2021,1,3,18-03-2021,6.25159358978271,-75.5887985229492,,17,CARRERA 80A#33AA-16 LAURELES,5121252,CASA,USED,,,7,1250000000,,5,1,5500106,OCCIDENTE
540000,,"Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardin, Parqueadero Visitantes, Terraza, Vigilancia, Vista panoramica, Zonas Verdes","Bano Auxiliar, Calentador, Citofono, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Estudio, Instalacion de gas, Zona de lavanderia","Trans. Publico cercano, Zona Campestre, Zona Residencial",500.0,4,1 a 8 anos,VENTA,5500006,MEDELLIN,"hermosa casa en el exclusivo sector del alto de las palmas con linda vista a jardin y a la ciudad de dos niveles,  moderna,  500 mts construidos y un area total lote de 3.650 mts,  3 alcobas con posibilidad de 4 ,  2 de las alcobas con terraza,  4 banos,  vestier,  salon doble altura , sala y comedor independientes , cocina con terraza ,  deck exterior para sala ,  cuarto de hobbies y garaje cubierto para 4 vehiculos..",,346412,MRZ PROPIEDAD RAIZ,18-03-2021,,4,18-03-2021,6.21588182449341,-75.5518951416016,LAS PALMAS,10,MIRADOR DEL POBLADO,2860760,CASA,USED,,,4,3400000000,,6,1,5500102,SURORIENTE
0,,"Garaje(s), Terraza","Balcon, Cuarto de Servicio, Patio, Zona de lavanderia",,1.0,8,,VENTA,5500006,MEDELLIN,. cod: 24327.,,424324,BANCASA,18-03-2021,,,18-03-2021,0,0,,19,ALTOS DEL POBLADO  ,4170968,CASA,USED,,,7,2500000000,,6,1,0,
0,,,"Cocina tipo Americano, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial, Zona Residencial",145.0,3,Mas de 30 anos,VENTA,5500006,MEDELLIN,"casa piso 1 cuenta con saloncomedor,  3 habitaciones,  cocina sencilla con red de gas,  patios,  3 banos con lavamanos,  piso en ceramica,  ventanas,  cuarto de planchado.",,317682,ARRENDAMIENTOS LAS TORRES LTDA,18-03-2021,1,,18-03-2021,6.24161005020142,-75.5514602661133,,13,CARRERA 29  50 - 53,5097349,CASA,USED,,,3,500000000,,3,1,5500103,NORORIENTE
0,,,"Balcon, Closet, Cocina Integral, Instalacion de gas","Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",200.0,2,Mas de 30 anos,VENTA,5500006,MEDELLIN,"se venden casas (primero y segundo piso) 200 mts,  sala,  comedor,  3 alcobas,  2 closet,  2 banos,  zona de ropas,  cocina sencilla,  red de gas,  instalacion para lavadora,  pisos en ceramica y marmol,  balcon,  parqueadero cubierto,  buen sector,  facil acceso al transporte..",,46781,ANDINA INMOBILIARIA,18-03-2021,,1,18-03-2021,6.24399995803833,-75.5810012817383,,15,FLORENCIA ,4138915,CASA,USED,,,3,320000000,,3,1,5500104,NOROCCIDENTE
460000,,"Arboles frutales, Bahias de parqueo, Cancha de Futbol, Garaje(s), Piscina, Terraza, Vigilancia 24x7, Zona Infantil, Zonas Verdes","Bano Auxiliar, Chimenea, Hall de Alcobas, Patio, Sauna / Turco / Jacuzzi, Ventilacion Natural, Zona de lavanderia","Cerca a sector comercial, Cerca centro comercial, Comodas vias de acceso, Restaurantes, Supermercados / C.Comerciales",240.0,3,Mas de 30 anos,VENTA,5500006,MEDELLIN,"casa con excelentes espacios,  cuenta con terraza,  jardin,  parqueadero doble,  cuarto util,  la habitacion principal tiene vestier y bano con jacuzzi,  en total son 4 habitaciones mas habitacion de servicio con bano,  zona de ropas y cocina abierta. la unidad es completa. 122-1010.",,1090793,INMUEBLES ANDINOS LTDA,18-03-2021,,2,18-03-2021,6.20163154602051,-75.5664596557617,,15,CARRERA 33   1- 48,5249760,CASA,USED,,,4,820000000,,5,1,5500102,SURORIENTE
0,,,"Balcon, Bano Auxiliar, Cocina tipo Americano, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano",107.0,2,16 a 30 anos,VENTA,5500006,MEDELLIN,"excelente propiedad,  107mts,  segundo piso,  inmejorable ubicacion con facilidad de transporte publico,  zona muy residencial. 978-378.",,947629,NOVA PROPIEDAD RAIZ,18-03-2021,,,18-03-2021,6.2280969619751,-75.5996780395508,,16,CALLE 25   79A- 25,5246520,CASA,USED,,,3,260000000,,4,1,5500104,NOROCCIDENTE
800000,,"Acceso Pavimentado, Bahia exterior de parqueo, Circuito cerrado de TV, En conjunto cerrado, Parqueadero Visitantes, Porteria / Vigilancia, Terraza, Vigilancia privada 24*7","Bano Auxiliar, Citofono, Closet, Cocina Integral, Comedor, Cuarto de Servicio, Estudio, Hall de Alcobas, Parqueadero interno, Piso en Baldosa /  Marmol, Piso en Madera, Puerta de seguridad, Sauna / Turco / Jacuzzi, Servicios Publicos","Area Urbana, Bombas de gasolina, Colegios / Universidades, Comodas vias de acceso, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre",440.0,4,16 a 30 anos,VENTA,5500006,MEDELLIN,"casa para la venta en altos del poblado,  acceso por la transversal superior,  calle 10 y las palmas. lote 580 m2,  construidos 440 m2,  3 alcobas todas con bano ( principal con vestier y jacuzzi ) + cuarto de servicio,  bano social,  sala,  comedor independiente,  sala de tv,  biblioteca,  cocina integral. zona de ropas,  amplia terraza,  zonas verdes,  5 parqueaderos. conjunto cerrado con porteria 24 horas,  circuito cerrado de tv. administracion $800.000,  predial 2.000.000,  precio $1.600.000.000 . se recibe propiedad de menor valor en parte de pago. www.agactivosinmobiliarios.com.",,924865,AG ACTIVOS INMOBILIARIOS,18-03-2021,,5,18-03-2021,6.2039999961853,-75.552001953125,,29,CALLE 15 # 7A - 30,5245364,CASA,USED,,,3,1600000000,,6,1,5500102,SURORIENTE
0,,"Ascensor, En conjunto cerrado, Garaje(s), Terraza, Vigilancia, Zonas Verdes","Balcon, Citofono, Cocina Integral, Cuarto de Servicio, Estudio, Patio","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Comercial, Zona Residencial",340.0,4,,VENTA,5500006,MEDELLIN,"se vende casa en el campestre,  en unidad cerrada con porteria 24 horas,  citofono,  ascensor,  cuenta con sala comedor,  cocina integral,  estudio,  balcon,  alcoba de servicio,  zona de ropas,  3 alcobas amplias con su closet,  4 banos cabinados con banera,  terraza,  jacuzzi,  queda cerca a todo,  facil rutas de trasporte..",,424324,BANCASA,18-03-2021,,,18-03-2021,6.29009056091309,-75.5429992675781,EL CAMPESTRE,11,CL 15 D SUR 32 101,4363706,CASA,USED,,,4,870000000,,6,1,5500102,SURORIENTE
0,,"Canchas Deportivas, En conjunto cerrado, Porteria / Vigilancia, Salon Comunal, Zona Infantil","Closet, Cocina Integral, Instalacion de gas","Cerca a sector comercial, Colegios / Universidades, Comodas vias de acceso, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",100.0,3,Mas de 30 anos,VENTA,5500006,MEDELLIN,"se vende casa 100 mts,  3 niveles,  unidad cerrada,  sala-comedor,  4 alcobas,  3 closets,  3 banos,  zona de ropas,  cocina integral,  red de gas,  calentador de agua,  instalacion para lavadora,  pisos en ceramica,  juegos infantiles,  cancha deportiva,  salon social,  parqueadero cubierto,  porteria 24 horas,  buen sector,  facil acceso al transporte.",,46781,ANDINA INMOBILIARIA,18-03-2021,,1,18-03-2021,6.24399995803833,-75.5810012817383,,17,BELÉN LA GLORIA,4334167,CASA,USED,,,4,315000000,,4,1,5500104,NOROCCIDENTE
400000,,"Circuito cerrado de TV, En conjunto cerrado, Gimnasio, Jardin, Parqueadero Visitantes, Salon Comunal, Vigilancia, Vista panoramica","Balcon, Bano Auxiliar, Bano de Servicio, Calentador, Cocina Integral, Cocina tipo Americano, Despensa, Estudio, Hall de Alcobas, Instalacion de gas","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",160.0,4,9 a 15 anos,VENTA,5500006,MEDELLIN,"diseno  de tendencia moderno con espacios abiertos e iluminados,  con zonas comunes para el disfrute de toda la familia, en sector privilegiado cerca a colegios,  malls,   iglesia,  restaurantes,  etc. a pocos minutos del tunel de oriente,  sin pico y placa.habitacion principal con vestier y bano,  2 habitaciones auxiliares con closet las cuales comparten un bano social,  habitacion del servicio con bano,  salon comedor,  bano social,  cocina integral,  balcon,  estudio o biblioteca,  parqueadero para d.",,383082,ENTERPRISE INMOBILIARIA,18-03-2021,1,2,18-03-2021,6.21231937408447,-75.556755065918,ALTOS DEL POBLADO,29,CALLE 15 CARRERA 27,5389656,CASA,USED,,,3,720000000,,6,1,5500102,SURORIENTE
0,,"Jardin, Zonas Verdes","Balcon, Calentador, Cocina Integral, Estudio, Patio, Piso en Baldosa /  Marmol",,102.0,2,9 a 15 anos,VENTA,5500006,MEDELLIN,"casa  unifamiliar ubicada  a dos cuadras del parque .  casa independiente  de 2 niveles , cuenta con zona de parqueo y reja para el ingreso  esto le brinda seguridad.",,184865,NORHA CECILIA VELEZ MUNOZ,18-03-2021,,1,18-03-2021,6.2803201675415,-75.6323699951172,SAN CRISTOBAL,14,CALLE 61 -126-130,2726688,CASA,USED,,,3,220000000,,3,1,5500104,NOROCCIDENTE
0,,,,,92.0,1,,VENTA,5500006,MEDELLIN,excelente casa ubicada en barrio la francia cerca de la estacion acevedo en medellin muy confortable y amplia von muy buena vista buen acceso de transporte debido a que esta ubicada en una principal la calle 110 barrio muy tranquilo con buena seguridad la casa esta muy bien enchapada y distribuida asi 3 habitaciones de 10 m2 cada una 1 sala 1 patio de sol y ropas 1 mezanine con excelente vista 1 bano 1 balcon 1 cocina es un tercer piso cel 3148614083,,195195,JUAN  VANEGAS,18-03-2021,,,18-03-2021,6.23592519760132,-75.5751266479492,,0,CALLE 110 48 A 38,5381515,CASA,USED,,,3,120000000,,,1,0,
0,,Garaje Cubierto,Patio,"Zona Comercial, Zona Residencial",244.0,3,16 a 30 anos,VENTA,5500006,MEDELLIN,"casa con gran potencial para construir,  9 unidades de vivienda,  se puede desarrollar primer y segundo piso comercial ,   cuenta con 12 metros de frente y 20 de fondo,  esta super bien ubicada queda a una cuadra de la bomba de los almendros 122-1079.",,1090793,INMUEBLES ANDINOS LTDA,18-03-2021,,2,18-03-2021,6.23848867416382,-75.5975646972656,,6,CALLE 32F   76- 96,5379603,CASA,USED,,,4,1200000000,,5,1,0,
850000,,"Garaje(s), Terraza","Balcon, Cuarto de Servicio, Patio, Zona de lavanderia",,340.0,5,,VENTA,5500006,MEDELLIN,"se vende casa en el campestre,  340 mt2,  3 alcobas mas alcoba de servicio,  4 closets,  5 banos cabinados con banera,  cocina integral,  sala comedor,  patio,  balcon,  zona de ropas,  garaje doble paralelo,  en unidad cerrada con porteria 24 horas,  zonas verdes..",,424324,BANCASA,18-03-2021,,,18-03-2021,0,0,EL CAMPESTRE,11,CALLE 15 D SUR  32 101,4363672,CASA,USED,,,3,870000000,,6,1,5500102,SURORIENTE
155000,,"Acceso Pavimentado, Circuito cerrado de TV, En conjunto cerrado, Porteria / Recepcion, Vigilancia","Bano Auxiliar, Bano Independiente, Closet, Cocina Integral, Instalacion de gas, Piso en Baldosa /  Marmol","Cerca de Zona Urbana, Trans. Publico cercano",105.0,3,Mas de 30 anos,VENTA,5500006,MEDELLIN,"hermosa casa segundo piso muy amplia,  bien ubicada,  cuenta con 4 alcobas,  1 de ellas con vestier,  3 banos cabinados y enchapados,  cocina integral con red de gas,  zona de ropas y patio,  sala comedor,  piso en ceramica,  parqueadero privado. cod 4883 .",,201050,LA PALMA INMOBILIARIA,18-03-2021,2,1,18-03-2021,6.22427797317505,-75.606575012207,,15,CALLE 19 NO. 83-80 2 PISO,4605417,CASA,USED,,,4,250000000,,4,1,5500105,SUROCCIDENTE
0,,,"Bano Auxiliar, Calentador, Cocina Integral, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",250.0,2,,VENTA,5500006,MEDELLIN,"medellin,  vendo casa en el sector de la floresta: el inmueble tiene 250 metros construidos y distribuidos en piso porcelanato,  sala,  comedor,  cinco alcobas,  cuatro closets,  dos banos,  cocina integral,  zonas ropa,  patio,  calentador,  red de gas natural,  parqueadero doble..",,385861,LEMONT INMOBILIARIA,18-03-2021,,2,18-03-2021,6.25617551803589,-75.6012191772461,LA FLORESTA,14,MEDELLÍN,4610091,CASA,USED,,,5,550000000,,4,1,5500106,OCCIDENTE
0,,"Garaje Cubierto, Garaje(s), Zonas Verdes","Balcon, Cocina Integral, Comedor, Cuarto de Servicio, Deposito / Bodega, Instalacion de gas, Piso en Madera, Todos los Servicios, Ventilacion Natural, Zona de lavanderia","Comodas vias de acceso, Restaurantes, Zona Comercial",380.0,4,9 a 15 anos,VENTA,5500006,MEDELLIN,"585-24260 casa oficina duplex ubicada cerca al park 10 y zona rosa del poblado.  amplios espacios con excelente iluminacion natural,  distribuidos en dos alcobas cada una con bano,  bano social,  alcoba y bano de servicio,  biblioteca y salon comedor. zonas verdes. codigo abad faciolince cao137 .",,176092,ABAD FACIOLINCE S.A,18-03-2021,,2,18-03-2021,6.24420309066772,-75.5812149047852,,10,CALLE 11 A   31 A- 150,4593325,CASA,USED,,,2,1900000000,,6,1,5500102,SURORIENTE
0,,,"Balcon, Cocina Integral, Patio, Piso en Baldosa /  Marmol",,235.0,4,16 a 30 anos,VENTA,5500006,MEDELLIN,"venta casa unifamiliar belen rosales    en sector residencial,  belen rosales,  se encuentra esta casa unifamiliar.  area lote aproximada de 194, 39 mts2. area construida aproximadamente 230 (para corroborar en escritura) mts2. sala comedor,   biblioteca,   4 alcobas + 4 clcosets y un vestier. alcoba auxiliar con bano cocina integral para remodelar. 2 patios zona de ropas piso en porcelanato..",,1170496,PSC INMOBILIARIA,18-03-2021,1,3,18-03-2021,6.23697805404663,-75.589241027832,MALIBU,27,CARRERA 69  32B-13,4581908,CASA,USED,,,5,930000000,,5,1,5500106,OCCIDENTE
0,,,,,60.0,2,,VENTA,5500006,MEDELLIN,casa primer piso con buena iluminacion en bloque estucado piso ceramica cocina integral moderna en granito y roble banos cabinado en vidrio templado alcobas todas con puerta 2 patios y 1 vestier cerca al uva la aurora y estacion del metro,,259733,DORIS  MUNOZ,18-03-2021,,,18-03-2021,0,0,,7,CALLE 64F  98-118,4558503,CASA,USED,,,3,150000000,,,1,0,
0,,,,,198.0,1,16 a 30 anos,VENTA,5500006,MEDELLIN,"se vende casa lote en santa cruz de 198 metros,  tiene 2 aparta estudios,  un apartamento de 42 metros que cuenta con,  con dos alcobas un bano y cosina se mi integral ,  parqueadero de negocio con ingresos mensuales de 2.400.000,  los aparta estudios cuentan con 30 metros cada uno, .",,90237,OPORTUNIDAD INMOBILIARIA,18-03-2021,1,1,18-03-2021,0,0,,15,CALLE 9850-34,4701495,CASA,USED,,,2,380000000,,2,1,5500103,NORORIENTE
1700000,,"Bahias de parqueo, Garaje Cubierto, Parqueadero Visitantes, Piscina, Porteria / Vigilancia, Vigilancia 24x7, Zonas Verdes","Citofono, Cocina Equipada, Cocina Integral, Comedor, Cuarto de Servicio, Piso en Madera, Servicios Publicos, Todos los Servicios, Zona de lavanderia",Zona Residencial,550.0,4,9 a 15 anos,VENTA,5500006,MEDELLIN,"622-11525 casa en venta ubicada en el poblado sector los balsos. administracion $1.700.000 que incluye mantenimiento de jardines,  agua y rondero en moto las 24 horas. predial $3.100.000 trimestral. la propiedad se encuentra en perfecto estado..",,29288,SANTAMARIA Y ASOCIADOS,18-03-2021,,4,18-03-2021,4.70421028137207,-74.053840637207,,30,CL 16 A SUR 9 E 191  CA SAN JUAN DE LAS AGUAS NO. 106,4707199,CASA,USED,,,3,2950000000,,6,1,5500102,SURORIENTE
0,,,"Bano de Servicio, Calentador, Closet, Cocina Integral, Instalacion de gas, Patio, Zona de lavanderia",,135.0,3,,VENTA,5500006,MEDELLIN,"casa en venta en medellin,  sector guayabal cuenta con 4 alcobas cada una con su closet,  3 banos,  sala,  comedor,  cocina integral,  zona de ropas,  piso 3,  excelente ubicacion cerca a la av guayabal y al almacen navichristmas.",,141765,CONSTRUBIENES,18-03-2021,3,,18-03-2021,0,0,,5,CL 8 SUR 52 56 INT 301,4704864,CASA,USED,,,4,223000000,,3,1,0,
0,,,,,222.0,5,16 a 30 anos,VENTA,5500006,MEDELLIN,"vendo tres niveles ubicados en esquina,  excelente ubicacion,  zona muy tranquila,  facil acceso,  diversas rutas de transporte,  estos tres niveles estan conformados por dos aparta estudios en el primer  piso,  dos aparta estudios en el segundo piso y un apartamento en el tercer y ultimo piso.",,1799718,W.G ESPECIALISTA INMOBILIARIO,18-03-2021,3,,18-03-2021,6.25799989700317,-75.5940017700195,,26,CALLE 48 A #77-94,5520315,CASA,USED,,,6,900000000,,5,1,5500105,SUROCCIDENTE
0,,Garaje / Parqueadero(s),"Closet, Cocina Integral, Comedor, Instalacion de gas, Patio, Zona de lavanderia",,300.0,3,,VENTA,5500006,MEDELLIN,"se vende inmueble en en sector de calasanz con un area de 300 mts y un estrato 5 consta de 4 alcobas , 3 banos,  3 closet,  zona de ropa,  3 patio,  sala,  piscina,  turco codigo maxibienes 97791.",,224776,MAXIBIENES S.A.S,18-03-2021,,,18-03-2021,0,0,,5,CR 81 B 51 A 25 IN 1,4705462,CASA,USED,,,4,530000000,,5,1,0,
890000,,"Circuito cerrado de TV, En conjunto cerrado, Jardin, Salon Comunal, Vigilancia, Zonas Verdes","Balcon, Bano Auxiliar, Bano de Servicio, Calentador, Chimenea, Citofono, Cuarto de Servicio, Estudio, Hall de Alcobas, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Supermercados / C.Comerciales, Zona Residencial",430.0,6,9 a 15 anos,VENTA,5500006,MEDELLIN,"casa de lujo en exclusivo conjunto cerrado,  situada en los balsos. dispone de una superficie de 430 m2 construidos sobre un lote de 670 m2. ofrece,  espaciosa sala con salida al jardin,  dos salas auxiliares,  confortable comedor,  cocina integral,  bano social,  habitacion de empleada. en el segundo nivel nos encontramos con una zona que invita al relax totalmente iluminadas naturalmente con cuatro espaciosas habitaciones cada una con bano y closet,  la habitacion principal con salida al balcon. (c.g).",,598953,ESQUINA INMOBILIARIA,18-03-2021,1,4,18-03-2021,6.20903015136719,-75.5663604736328,EL POBLADO,21,LOS BALSOS,4784662,CASA,USED,,,4,2100000000,,6,1,5500102,SURORIENTE
655000,,"Bano compartido, En conjunto cerrado, En zona residencial, Garaje(s), Gimnasio, Parqueadero Visitantes, Piscina, Salon Comunal, Terraza, Vigilancia 24x7, Zona Infantil, Zonas Verdes","Calentador, Closet, Cocina Equipada, Estudio, Instalacion de gas, Piso en Madera, Ventilacion Natural, Zona de lavanderia","Cerca centro comercial, Restaurantes",155.0,3,1 a 8 anos,VENTA,5500006,MEDELLIN,"casa en 2 niveles,  en zona tranquila y campestre y de alta valorizacion. disfruta de los beneficios de estar en envigado,  rodeada de verde,  unidad muy familiar,  cerca de todos los servicios,  colegios y centro comerciales y tiene toda la facilidad de transporte. 594-27456.",,210587,ALBERTO ALVAREZ,18-03-2021,,2,18-03-2021,6.1766152381897,-75.5675354003906,,29,CARRERA 27   23- SUR 101,4797634,CASA,USED,,,4,850000000,,5,1,5500101,CENTRO
0,,,,"Cerca a sector comercial, Colegios / Universidades, Comodas vias de acceso, Parques cercanos, Sobre via principal, Sobre via secundaria, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial",250.0,4,16 a 30 anos,VENTA,5500006,MEDELLIN,"para la venta casa - lote ubicado en sector de boston,  a solo una cuadra de la avenida oriental,  en corredor de alta intensidad y centralidad de predominancia economica,  el cual es el uso mas alto para actividades comerciales en la ciudad.    el lote mide 283 mt2 con un frente de 11 mt,  y  tiene una construccion actual de 250 mt de cafeteria y oficinas.  en cuanto al poligono es el z3cn44,   el cual tiene una densidad de 350 viv/ha permitiendo hacer 13 apartamentos y uso comercial como locales oficinas,  entre otros.",,146145,GMA,18-03-2021,,,18-03-2021,6.2480001449585,-75.5599975585938,,9,CALLE 57 # 45 - 93,4797762,CASA,USED,,,4,1050000000,,3,1,5500101,CENTRO
0,,"Oficina de negocios, Parqueadero Visitantes, Vigilancia, Vista panoramica, Vivienda Bifamiliar","Balcon, Bano Auxiliar, Cocina Integral, Cocina tipo Americano, Comedor auxiliar, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",398.0,16,16 a 30 anos,VENTA,5500006,MEDELLIN,casa con un area de 210 mts. en la primera planta . 2 cuartos utiles garaje hall. 1 patio.9 alcobas cada una de ellas con bano . closet y cocineta amplias. en la segunda planta sala comedor . cocina integral amplia. balcon. patio . 8 alcobas con closet. bano y cocineta. especial para hogar geriatrico. hostal . oficinas . empresa . zona muy tranquila y exclusiva.,,562660,ASESORIAS INMOBILIARIAS VM,18-03-2021,2,1,18-03-2021,0,0,LA CASTELLANA,22,CRR83/33-126,4764858,CASA,USED,,,17,1600000000,,5,1,5500106,OCCIDENTE
