ZoneName,adminPrice,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyAddress,companyId,companyName,contactPhone,floor,garages,latitude,longitude,neighborhood,numPictures,propAddress,propID,propType,propertyState,publicationStatus,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
Occidente,0,,"Acceso Pavimentado, Vista panoramica, Vivienda Bifamiliar, Zonas Verdes","Balcon, Bano Auxiliar, Bano Independiente, Calentador, Closet, Cocina Integral, Estudio, Instalacion de gas, Zona de lavanderia","Cerca de Zona Urbana, Colegios / Universidades, Parques cercanos, Trans. Publico cercano, Zona Residencial",210,3,,Venta,5500006,Medellin,"Casa en segundo y ultimo piso totalmente remodelada con acabados de lujo. Area 210 metros con 4 alcobas,  estudio,  3 banos,  2 balcones,  patio,  terraza,  jacuzzi,  piso en porcelanato.  Cerca a la Iglesia Santa Rita de Cassia .",,,1649321,Habitar Propiedad Raiz,,2,1,6.244593143,-75.60917664,,15,Carrera 85c 35b53,5436247,Casa,Used,,,,4,700000000,,5,5500106
NorOriente,0,,Acceso Pavimentado,"Balcon, Closet",,90,1,9 a 15 anos,Venta,5500006,Medellin,"Comoda casa,  con buena ilumicion,  cuenta de tres niveles. Se compone de cocina semintegral con red de gas,  sala comedor,  seis alcobas,  una con closet,  bano enchapado y cabinado en acrilico,  zona de ropas,  dos balcones y piso en baldosa. COD 5504 .",,,201050,La Palma Inmobiliaria,,1,,6.24764967,-75.55088043,,10,CALLE 57B # 30-105,5176755,Casa,Used,,,,6,200000000,,3,5500103
Centro,0,,,"Calentador, Cocina Integral, Instalacion de gas, Patio, Piso en Baldosa /  Marmol","Trans. Publico cercano, Zona Comercial, Zona Residencial",164,2,,Venta,5500006,Medellin,"Casa de 164 mts,  cuenta con 5 habitaciones y 2 banos,  cuenta con un sotano el cual fue adaptado para un apartamento,  el apartamento cuenta con dos habitaciones,  cocina,  bano,  sala comedor y un patio comun. La casa principal cuenta con 3 habitaciones,  zona de ropas,  sala,  comedor,  cocina integral y un bano..",Prado ,,1385055,Especializados Consultores,,1,,0,0,Prado ,14,Prpado centro,5929340,Casa,Used,,,,5,300000000,,4,5500101
Occidente,0,,"Acceso Pavimentado, Garaje / Parqueadero(s), Garaje(s), Terraza","Bano Independiente, Calentador, Closet, Cocina Integral, Cuarto de Servicio, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Cerca de Zona Urbana, Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",186,4,,Venta,5500006,Medellin,"Casa en Laureles, 186m2 construidos,  en un lote de 246. cuenta con 3 alcobas + servicio,  3 banos + servicio,  cocina integral,   sala - comedor,  estar de television,  zona de ropas independiente,  patio,  parqueadero cubierto.  Carateristicas del sector: La casa se encuentra ubicada en un sector muy tranquilo,  con excelente rutas de transporte,  cerca a: supermercados como el Exito,  Euro,  Justo y Bueno,  D1,  al  Mall de Laureles,  a la Universidad UPB.  .",,,341434,Bienes en Red,,1,1,6.246100903,-75.60215759,,11,Viva Exito de Laureles,5795039,Casa,Used,,,,4,580000000,,5,5500106
NorOriente,10,,Garaje(s),"Calentador, Cocina Integral, Cocina tipo Americano, Estudio, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano",140,3,16 a 30 anos,Venta,5500006,Medellin,"Vendo Casa en la Milagrosa, Piso 1, Consta de 3 Alcobas, 1 Closet, 1 Sala, 1 Comedor Aparte, Cocina Integral con barra americana con Red de Gas, Piso en Ceramica, 2 Banos uno cabinado, 2 patios interiores cubiertos, un solar grande, aparta estudio independiente con 2 habitaciones, cocina y bano con puerta garaje",La Milagrosa,,1289696,Flor Alicia Cano Olaya,,1,1,0,0,La Milagrosa,10,Cr 31 con la 39,5895063,Casa,Used,,,,5,350000000,,3,5500103
Occidente,0,,,,,400,4,1 a 8 anos,Venta,5500006,Medellin,CASA UNIFAMILIAR DE LUJO EN LOS COLORES 400 mts 2 casas en 4 ALCOBAS amplias 4 banos Alcoba servicio bano Garage para 2 carros Biblioteca Sala comedor Cocina en isla Patio grande Ante jardin Acabados de lujo Zona vigilada por la cuarta brigada ACABADOS DE LUJO INSPIRACION COLONIAL,Los Colores,,1011624,Juan Diego Castaneda ,,,2,6.26428318,-75.59395599,Los Colores,18,calle 54,5894696,Casa,Used,,,,4,1600000000,,5,5500106
NorOriente,0,,"Parqueadero Visitantes, Terraza","Balcon, Bano Auxiliar, Bano Independiente, Closet, Comedor auxiliar, Hall de Alcobas, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos",250,3,,Venta,5500006,Medellin,"Se vende casa en Boston Medellin,  cerca al parque,  cuenta con dos niveles mas terraza ,  parqueadero cubierto,  6 habitaciones,  red de gas , patio,  tres banos,  balcon y tres closet,  excelente ubicacion. .",,,416189,Arrendamientos Alnago,,2,1,6.247637749,-75.56581879,,30,Cra 38 # 55-62,5894040,Casa,Used,,,,6,670000000,,4,5500103
Occidente,0,,,"Cocina Integral, Cuarto de servicio, Patio",,168,2,16 a 30 anos,Venta,5500006,Medellin,Vendo hermosa casa en sector muy tranquilo cerca colegio centros comerciales exito y super mercados la casa es un primer piso propiedad horizontal el precio es negociable,La Castellana,,1802524,adriana Mendoza ,,,2,-0.024389662,-0.00774052,La Castellana,15,cra80#34-23,5894407,Casa,Used,,,,5,540000000,,5,5500106
,2015000,,"Acceso Pavimentado, Asador, Circuito cerrado de TV, En conjunto cerrado, Garaje / Parqueadero(s), Garaje(s), Jardin, Parqueadero Visitantes, Piscina, Porteria / Recepcion, Terraza, Vigilancia, Zonas Verdes","Alarma, Bano Auxiliar, Bano Independiente, Calentador, Citofono, Closet, Cocina Integral, Comedor auxiliar, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia","Cerca de Zona Urbana, Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial, Zona Residencial",440,5,Mas de 30 anos,Venta,5500006,Medellin,"VENTA DE CASA EN EL POBLADO CERCA AL TESORO 3 habitaciones + habitacion de servicio,  casa en unidad cerrada,  cerca al centro comercial el tesoro,  cuenta con excelentes rutas de acceso y transporte. .",,,680362,Grupo Integra,,1,4,6.213286877,-75.5762558,,25,Carrera 25 2 sur 95,5434411,Casa,Used,,,,3,4200000000,,6,0
NorOriente,0,,,"Balcon, Bano Auxiliar, Closet, Cocineta, Estudio, Instalacion de gas","Cerca a sector comercial, Colegios / Universidades, Comodas vias de acceso, Parques cercanos, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",230,7,16 a 30 anos,Venta,5500006,Medellin,"Casa multifamiliar para la venta,  piso 2,  cuenta con un area de 230 M2,  7 habitaciones,  cada una con su bano y cocina,  patio de lavado,  sala de estar,  balcon,  full acabados,  excelente por inversion,  en este momento genera una renta de 5.000.000,  papeles al dia valor por permuta 750.000.000 valor si el pago es a efectivo por urgencia 650.000.000 todo totalmente remodelado. www.cityraiz.com CODIGO 11226.",,,163052,City Raiz,,,,6.258999825,-75.55999756,,11,carrera 48 # 63-53 PH piso 2 prado centro,5394550,Casa,Used,,,,7,750000000,,4,5500103
,0,,,"Barra estilo americano, Closet, Cocina Integral, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia",,55,1,1 a 8 anos,Venta,5500006,Medellin,"Disponible para venta sector La Milagrosa. Se encuentra distribuido en: 3 alcobas,  2 closet,  bano,  cocina integral con barra americana y red de gas natural,  sala comedor,  ventanal amplio,  zona de ropas,  pisos en ceramica. Cuenta con buenos acabados,  excelente ubicacion,  cerca Al Colegio Eucaristico La Milagrosa.  649-16382.",,,224776,Maxibienes S.A.S,,,,6.234391212,-75.55330658,,14,CARRERA 27   41- 20,5941365,Casa,Used,,,,3,170000000,,3,0
SurOriente,624000,,"Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Gimnasio, Jardin, Parqueadero Visitantes, Piscina, Salon Comunal, Vigilancia, Zonas Verdes","Aire Acondicionado, Bano Auxiliar, Bano de Servicio, Calentador, Citofono, Cocina Integral, Cuarto de Servicio, Cuarto de Servicio, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Comercial, Zona Residencial",300,5,9 a 15 anos,Venta,5500006,Medellin,"VENDO (CASA ESQUINERA) (Sector Clinica Rosario via Tesoro)   240 mt2 construidos y 60 mt2 de terraza y jardin  3 alcobas c/u con bano y aire acondicionado + espacio multiple,  + servicio  dos parqueaderos + util unidad completa admon $624,  predial $trimestral construido(a) en el 2008.",El Tesoro,,1422881,RHBRAIZ,,1,2,6.194016457,-75.55658722,El Tesoro,0,Carrera 13 No 4 B sur 95,5956469,Casa,Used,,,,4,1250000000,,6,5500102
,1000000,,"Bahias de parqueo, En conjunto cerrado, En zona residencial, Garaje Cubierto, Parqueadero Visitantes, Piscina, Porteria / Vigilancia, Vigilancia 24x7, Vista panoramica, Zonas Verdes","Alarma, Balcon, Bano Auxiliar, Barra estilo americano, Chimenea, Closet, Cocina Equipada, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Estudio, Patio, Piso en Madera, Todos los Servicios, Ventilacion Natural, Zona de lavanderia","Cerca centro comercial, Colegios / Universidades, Comodas vias de acceso, Parques cercanos, Sobre via secundaria, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",800,5,16 a 30 anos,Venta,5500006,Medellin,"Exclusiva casa para la venta en excelente sector,  en el primer piso o planta principal encuentra sala,  comedor,  cocina,  lavadero,  terraza,  cuarto de servicio con bano,  cuarto principal con bano completo y bano social En el segundo piso se encuentra estudio,  biblioteca,  cuarto de linos,  2 cuartos con bano completos y mezanine. En el sub nivel se encuentra oficina,  terraza,  bano social con ducha,  piscina y jardin. 473-6166.",,,186643,Arrendamientos y Avaluos Umbral S.A.S,,,3,6.192103386,-75.57808685,,23,DIAGONAL 32B SUR   15 SUR- 110,4326070,Casa,Used,,,,3,1800000000,,6,0
NorOriente,0,,,,,110,3,,Venta,5500006,Medellin,"VENTA DE APARTAMENTO EN LA MILAGROSA PISOS 1deg2deg3deg $190.000.000. 4 ALCOBAS,  SALA,  COMEDOR,  ESTUDIO,  COCINA SEMI INTEGRAL,  PATIO,  RED DE GAS,  PISO EN BALDOSA,  3 BANOS VENTANAL,  ESTRATO 3..",La Milagrosa,,416189,Arrendamientos Alnago,,1,,0,0,La Milagrosa,18,KRA 24  37-29,5253553,Casa,Used,,,,4,190000000,,3,5500103
,0,,,"Bano Auxiliar, Calentador, Closet, Cocina Integral, Zona de lavanderia",,101,2,16 a 30 anos,Venta,5500006,Medellin,"Se Vende Casa de 101 mts,  4 alcobas,  2 banos,  sala comedor,  cocina integral,  calentador de agua,  red de gas,  balcon,  1 patio,  cerca de campos de paz,  estacion Aguacatala,  facil acceso transporte publico. 984-327.",,,46781,Andina Inmobiliaria,,,,6.206868649,-75.58882904,,11,CALLE 3 SUR   55-,5959378,Casa,Used,,,,4,290000000,,3,0
,0,,,"Bano de Servicio, Cocina Integral, Patio, Zona de lavanderia",,183,5,,Venta,5500006,Medellin,"Codigo interno 58618. Casa laureles,  m2,  estrato 5,  salon comedor,  5 alcobas,  5 banos,  cocina integral,  2 patios,  balcon,  piso en granito de marmol y baldosa,  1 cafetin. Predial $388.000. 2 ambientes (1 para comercio y otro para vivienda).  HABITAMOS SEDE OCCIDENTE 4111333 OPCION 2 WHATSAPP .",,,1443003,Habitamos Propiedad Raiz,,,,0,0,,17,CR 77 36 80 PISO 2,5299198,Casa,Used,,,,5,730000000,,5,0
SurOriente,0,,Acceso Pavimentado,"Bano Auxiliar, Deposito / Bodega, Instalacion de gas, Piso en Baldosa /  Marmol, Piso en cemento, Servicios Publicos","Cerca a sector comercial, Comodas vias de acceso, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial, Zona Residencial",554,7,16 a 30 anos,Venta,5500006,Medellin,"Casa local en Venta RENTANDO en Medellin,  Barrio Patio Bonito,  cerca a la avenida la vegas y Colegio Inem del Poblado. Excelente para inversionistas. Ubicacion estrategica,  sobre via principal,  casa con 5 locales,  Actualmente rentan 4 de ellos $10.600.000. Uno pendiente por alquilar y reformar. Cerca al Exito del Poblado,  Trasporte publico,  iglesias,  colegios y universidades..",,,146067,Merino Hermanos y Cia Ltda.,,,4,6.206999779,-75.57499695,,14,Carrera 45 # 5 - 46 Casa LOCAL,5922230,Casa,Used,,,,7,2300000000,,6,5500102
Occidente,0,,"Garaje(s), Jardin, Vista panoramica, Vivienda Multifamiliar","Bano Auxiliar, Calentador, Citofono, Cocina Integral, Cocina tipo Americano, Cuarto de Servicio, Deposito / Bodega, Hall de Alcobas, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",320,5,16 a 30 anos,Venta,5500006,Medellin,"Venta de casa en Laureles,  sector Santa Gema ,  area del lote 160 m2 ,  area de la casa 320 m2 de 3 habitaciones mas habitacion de servicio ,  sala comedor,  patio,  cocina integral y2 parqueaderos. Ubicada en el sector de Laureles,  un barrio tradicional en parte plana donde es facil caminar cerca a supermercados,  centros comerciales y la avenida 33 y la 80..",Laureles,,236365,Jorge Gomez Propiedad Raiz,,,2,6.23924017,-75.60032654,Laureles,14,cra 80  33 -21,5916628,Casa,Used,,,,3,930000000,,5,5500106
,0,,,"Bano de Servicio, Closet, Cocina Integral, Comedor, Instalacion de gas","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales",102,2,,Venta,5500006,Medellin,"Venta de Casa, en el Sector de la Floresta- Pradera,  cerca de Juan XXIII,  Estrato 3.  Mas informacion Arrendamientos Adecol Tel: 560 3000 Cel: .",,,330990,Adecol,,,,0,0,,17,CR 96 CC 49 95 AP 2,5948230,Casa,Used,,,,4,160000000,,3,0
,618000,,"Acceso Pavimentado, En conjunto cerrado, Garaje / Parqueadero(s), Garaje(s), Parqueadero Visitantes, Porteria / Recepcion, Terraza, Vigilancia, Vista panoramica","Balcon, Bano Auxiliar, Bano Independiente, Barra estilo americano, Calentador, Closet, Cocina tipo Americano, Comedor auxiliar, Cuarto de conductores, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",900,7,,Venta,5500006,Medellin,"Hermosa casa moderna con vista a la ciudad,  totalmente campestre. lote con area de 428 mts,  construidos 900 mts,  4 alcobas cada una con bano,  vestier y balcon,  alcoba principal con balcon muy amplio,  2 salas,  biblioteca,  cocina abierta,  cancha sintetica,  alcoba de huesped,  2 salones muy amplios con todas las instalaciones,  terraza con jacuzzi,  parqueadero para 4 carros. Predial $879.837 trimestral .",,,96715,Martinez Asociados Inmobiliaria,,3,4,6.247637749,-75.56581879,,21,Vía Las Palmas,5837809,Casa,Used,,,,5,3500000000,,6,0
NorOccidente,0,,,"Balcon, Bano Auxiliar, Cocina Integral, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",150,2,1 a 8 anos,Venta,5500006,Medellin,"Robledo La Pola. Casa de 150 m2,  5 alcobas con closet,  2 banos,  estudio,  sala,  comedor,  cocina integral,  red de gas,  balcon,  patio,  zona de ropas.  La alcoba principal cuenta con cocina semi integral y bano. Se arrienda sin amoblar. Cerca del Museo Salsipuedes. Se encuentra ocupada,  para compra por inversion..",Robledo,,1393662,Arrendamientos Diamante,,3,,0,0,Robledo,30,Carrera 9165C-47 Piso 3,5569176,Casa,Used,,,,5,250000000,,2,5500104
,0,,,"Cocineta, Instalacion de gas, Ventilacion Natural","Cerca a sector comercial, Cerca centro comercial, Colegios / Universidades, Comodas vias de acceso, Parques cercanos, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial",670,3,16 a 30 anos,Venta,5500006,Medellin,"Casa lote en venta de tres niveles,  8 metros de ancho y 25 de fondo,  cerca al exito del Poblado,  Parque del poblado y la estacion del metro. 473-6672.",,,186643,Arrendamientos y Avaluos Umbral S.A.S,,,,6.212339878,-75.57444763,,2,CL 10 43 F 38,4645947,Casa,Used,,,,1,2200000000,,5,0
Centro,0,,,,,400,3,1 a 8 anos,Venta,5500006,Medellin,"CASA CAMPESTRE MODERNA Y  HERMOSA  AREA PRIVADA 1400 MTS,  AREA CONSTRUIDA 400 MTS UBICADA EN ENVIGADO LOMA DEL ESCOBERO.  447-9863.",,,92629,Inmobiliaria Gomez y Asociados,,,,6.148246288,-75.56151581,,16,LOMA DEL ESCOBERO,5915774,Casa,Used,,,,4,1500000,,4,5500101
SurOccidente,150000,,"Acceso Pavimentado, Arboles frutales, Canchas Deportivas, Cochera, En conjunto cerrado, Jardin, Parqueadero Visitantes, Vigilancia, Vivienda Bifamiliar, Zonas Verdes","Balcon, Bano Auxiliar, Bano Independiente, Calentador, Closet, Cocina Integral, Despensa, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Trans. Publico cercano, Zona Residencial",63,2,,Venta,5500006,Medellin,"Vendo,  gran  oportunidad,  apartacasa de 63m2 en Belen Aliadas,  2do piso,  en conjunto residencial cerrado,  cercano a senderos deportivos,  universidades,  colegios,  con vigilancia 24 horas,  parqueadero privado,  transporte cercano,  hermosos jardines y senderos peatonales. Tres habitaciones,  la principal con bano privado; bano auxiliar,  cocina integral,  sala,  comedor,  patio de ropas,  iluminacion natural.  LLAMANOS  .",,,1459126,Sea Confiable,,2,1,6.225634575,-75.60398865,,20,"Conjunto Residencial Apartacasas Aliadas, Zona C, calle 18 #8-310, casa 237. Belén Aliadas. Medellin",5843556,Casa,Used,,,,3,210000000,,4,5500105
SurOccidente,0,,,"Balcon, Bano Auxiliar, Instalacion de gas, Patio, Piso en Baldosa /  Marmol","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",131,2,,Venta,5500006,Medellin,"Casa Segundo piso espaciosa e iluminada. Cerca al Centro comercial Los Molinos y Universidad de Medellin. Con transporte publico a la mano,  estacion Metro Plus Alpes a 3 cuadras. Una buena oportunidad para vivir comodamente o rentar habitaciones. Son 131 m2. Sala,  Comedor,  Balcon,  5 alcobas,  bano con ducha y banera,  bano social,  Cocina Sencilla,  meson en acero,  red de gas. piso en ceramica. Si estas buscando una propiedad para vivir comodamente o invertir,  esta es. Agendemos una cita y oferta..",Belen,,1170496,PSC INMOBILIARIA,,2,,6.230109692,-75.60593414,Belen,18,calle 27  83-115,5947180,Casa,Used,,,,5,250000000,,3,5500105
SurOccidente,127000,,"Arboles frutales, Cancha de Baloncesto, Cancha de Futbol, Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Jardin, Parqueadero Visitantes, Piscina, Porteria / Recepcion, Salon Comunal, Vigilancia, Zona Infantil, Zonas Verdes","Balcon, Bano Auxiliar, Bano Independiente, Closet, Cocina Equipada, Estudio, Hall de Alcobas, Instalacion de gas, Patio","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Comercial, Zona Residencial",120,2,9 a 15 anos,Venta,5500006,Medellin,"VENDO CASA SEMI CAMPESTRE EN RODEO ALTO CERCA AL D1  Esta reformada y ampliada con muy buenos acabados !!! Ubicada en una zona de muy alta valorizacion,  con todo a la mano,  supermercado D1,  cajeros cubiertos bancolombia,  2 malles comerciales con todo tipo de establecimientos,  parroquia,  varios minimercados,  inmejorable servicio de transporte publico,  con integrado del metroplus a la estacion,  parque de belen,  integrado del metro a la estacion aguacatala y bus al centro de la ciudad,  ademas de quedar a tan solo 5 minutos del c.c arkadia,  pricemart,  la clinica de las americas y demas sitos de interes del sector,  Alta valorizacion por las vias que se estan ampliando y las mejoras urbanisticas que se estan realizando.    La casa es de 3 niveles,  3 alcobas o 2 alcobas mas estudio amplio,  la alcoba principal es de un piso completo,  su bano privado cuenta con una comfortable banera y amplio closet,  el techo es alto y en madera en perfecto estado y con vista al antejardin,  la cocina fue reformada,",,,680362,Grupo Integra,,1,,6.20320034,-75.60560608,,23,Carrera 79c # 8sur 50,5880961,Casa,Used,,,,3,305000000,,3,5500105
NorOriente,0,,Terraza,"Cocina Integral, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",41,1,9 a 15 anos,Venta,5500006,Medellin,"Codigo Arrendamientos Santa Fe: V9497 Propiedad ubicada en Manrique San Pablo,  con facil acceso al transporte publico,  buses articulados del Metro y a la Antigua via Santa Elena,  (Ahora Via Santo Domingo),  esta cerca a la Uva de La Esperanza (Uva de San Pablo)..",Manrique,,1851525,Arrendamientos Santa Fe,,1,,6.292036057,-75.54340363,Manrique,10,CLL 95A 34A-30,5888114,Casa,Used,,,,2,115000000,,2,5500103
,0,,"Garaje / Parqueadero(s), Garaje Cubierto, Garaje(s)","Balcon, Bano de Servicio, Closet, Cocina Integral, Comedor, Instalacion de gas, Zona de lavanderia",,272,3,,Venta,5500006,Medellin,"Amplia y acogedora casa en Venta ubicada en Belen Fatima. Cuenta con ocho alcobas,  cuatro closets,  cocina integral,  1 patio amplio,  balcon,  piso en ceramica,  tres banos,  terraza y garaje cubierto electrico en el primer piso. Alrededor de este lugar tendras el corredor principal de la Av. 33,  Bulerias,  iglesias,  Parque Malibu,  Hamburguesas El Corral,  Bodytech,  Unidad Deportiva de Belen,  Centro Comercial Unicentro,  Ciclorruta y rutas de transporte. !Que no se te haga tarde! Llamanos y visita este inmueble. Arrendamientos el Castillo,  40 anos de experiencia en el sector inmobiliario para que vivas mejor..",,,28945,Arrendamientos El Castillo S.A.S,,1,1,0,0,,23,CR 66 B 32 B 08 PISO 2,5887969,Casa,Used,,,,8,650000000,,4,0
SurOccidente,230000,,"Canchas Deportivas, En conjunto cerrado, Parqueadero Visitantes, Piscina, Salon Comunal, Vigilancia, Zonas Verdes","Bano Auxiliar, Calentador, Estudio, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",80,3,9 a 15 anos,Venta,5500006,Medellin,"Casa para la venta , cerca centro comercial arkadia ,  vias accesibles muy comodas,  transporte publico muy fluido , muy buen punto.",Rodeo Alto,,1216422,Metros Global SAS,,1,1,6.204319954,-75.60167694,Rodeo Alto,22,Carrera 79C 6SUR-110,5902845,Casa,Used,,,,3,260000000,,3,5500105
NorOccidente,0,,,"Balcon, Cocina Integral, Instalacion de gas, Zona de lavanderia","Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",82,1,16 a 30 anos,Venta,5500006,Medellin,"Codigo Arrendamientos Santa Fe V7486 Ubicada Cerca al parque de Predregal y al Sena. Cuenta con buen acceso al servicio de transporte publico,  colegios y supermercados..",Pedregal,,1851525,Arrendamientos Santa Fe,,2,,6.300660133,-75.57047272,Pedregal,11,Calle 104 No. 70-40,5926589,Casa,Used,,,,3,200000000,,3,5500104
SurOccidente,0,,,"Balcon, Bano Auxiliar, Cocina Integral, Patio, Piso en Baldosa /  Marmol","Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",162,3,,Venta,5500006,Medellin,"Venta casa en Guayabal,  Santafe,  $390.000.000,  excelente ubicacion,  cerca al zoologico,  2deg piso,  cuenta con 5 alcobas,  sala,  comedor,  4 closet,  cocina integral,  patio,  red de gas,  calentador a gas,  piso en ceramica,  balcon,  3 banos,  estrato 4,  area 162 mtrs..",,,416189,Arrendamientos Alnago,,2,,6.221875668,-75.58649445,,20,calle 17a # 65g-73,5898680,Casa,Used,,,,5,390000000,,4,5500105
,0,,,"Altura restringida, Balcon, Bano Auxiliar, Closet, Cocina Integral, Comedor, Patio, Servicios Publicos, Ventilacion Natural, Zona de lavanderia","Area Urbana, Bombas de gasolina, Trans. Publico cercano, Zona Residencial",115,2,16 a 30 anos,Venta,5500006,Medellin,"Se vende Casa ubicada en Apolo,  Cristo Rey. Cuenta con: Sala,  Comedor,  3 Alcobas,   closet,  Patio,  Zona de ropas,  2 b Banos cabinados,  Cocina Semi- Integral,  Red de gas,  2 Balcones,  Piso en baldosa. Es en segundo Piso. 733-1764.",,,246679,Arrendamientos Panorama Ltda,,,,6.201891899,-75.58246613,,27,CALLE 6 SUR   50C- 57,5914679,Casa,Used,,,,3,280000000,,3,0
NorOccidente,0,,,,,90,2,9 a 15 anos,Venta,5500006,Medellin,Vendo casa primer piso consta de cuatro habitaciones tres closets estudio sala comedor cocina integral dos banos terraza para zona de ropas puerta de seguridad calentador a gas todos los servicios Hubicada en Robledo urb Santa Catalina unidad abierta con parqueaderos comunes Cerca a uva de guayacanes parque de Robledo transporte publico colegios,Robledo,,14723,Jaime Ayala Ayala,,,,6.28244257,-75.59946442,Robledo,13,clle 66a #91b30,5881725,Casa,Used,,,,5,170000000,,3,5500104
Centro,0,,"Bahias de parqueo, Garaje / Parqueadero(s), Garaje Cubierto, Piscina, Terraza, Vigilancia 24x7, Vista panoramica","Balcon, Bano Auxiliar, Barra estilo americano, Calentador, Chimenea, Closet, Cocina Integral, Comedor, Cuarto de Servicio, Patio, Sauna / Turco / Jacuzzi, Ventilacion Natural, Zona de lavanderia","Colegios / Universidades, Comodas vias de acceso, Sobre via secundaria, Trans. Publico cercano, Zona Residencial",826,8,9 a 15 anos,Venta,5500006,Medellin,"Casa campestre en venta en el Escobero,  amplia,  comoda e iluminada,  cuenta con dos niveles. En su habitacion principal con bano,  dos vestier y balcon,  piscina y jacuzzi con excelente vista a la ciudad,  pesebrera para cinco caballos,  8 parqueaderos cubiertos,  casa de mayordomo. Excelente ubicacion con amplia zona verde y facil acceso. 473-7630.",,,186643,Arrendamientos y Avaluos Umbral S.A.S,,,8,6.148246288,-75.56151581,,30,KILOMETRO 8   00- 00,5154821,Casa,Used,,,,6,10000000000,,3,5500101
,0,,,"Bano de Servicio, Calentador, Closet, Cocina Integral, Comedor, Instalacion de gas, Zona de lavanderia","Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",216,5,,Venta,5500006,Medellin,"Se vende amplia casa unifamiliar en el sector del Estadio. La propiedad cuenta con 216 mt2,  distribuidos en: 4 alcobas,  4 closet,  sala,  comedor,  5 banos,  cocina integral con red de gas,  2 patios,  calentador,  balcon,  garaje doble y piso en baldosa sencilla..",,,422149,Trebol Inmobiliario SAS,,,,0,0,,21,CL 49 B 49 A 29,5944836,Casa,Used,,,,4,700000000,,5,0
