ZoneName,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,areaPrivate,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyAddress,companyId,companyName,contactPhone,garages,latitude,longitude,neighborhood,propID,propType,propertyState,publicationStatus,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
Suroriente,"Salón comunal, Sendero peatonal, Zona para niños","Area lote 430 m², Area Terraza/Balcón 1 m², Circuito cerrado de TV, Piscina, Conjunto cerrado, Terraza/Balcón balcón, Vigilancia 24hrs","Chimenea, Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Zona de lavandería, Instalación de gas natural, Closets 1, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de cocina en u, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas marmol, Vista exterior","Cerca supermercados, Cerca transporte público, Sobre vía principal",430,430,5,Más de 20 años,Venta y Arriendo,3,Medellín,"Casa en unidad cerrada parta alta de alejandria con facil acceso desde la intermedia y salida hacia la loma de los gonzalez. Rutas de transporte publico. Piso en marmol, tres niveles, sala y comedor independientes con chimenea, estudio, estar de tv y cocina integral. 5 alcobas con baño en cada una, jacuzzi y aire acondicionado en la principal, balcon y parqueaderos independientes (2cubiertos). Unidad con piscina, parque infantil, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv se entrega amoblada para arriendo en $10.500.000",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,4,6.197527,-75.56975,ALEJANDRIA,Casa,687-M2403714,Usado,S,7800000,7800000,5,2000000000,Suroriente,6,38
Noroccidente,,"Cerca centros comerciales, Cerca supermercados, Cerca transporte público, Sobre vía secundaria","Tipo de cortinas ninguna, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso baldosa, Tipo de piso en alcobas baldosa, Vista exterior",,280,280,2,Entre 10 y 20 años,venta,3,Medellín,"CASA COMERCIAL O RESIDENCIAL CON ESPACIOS MUY COMODOS E INDEPENDIENTES,BUENA DISTRIBUCION Y UBICADA EN UN SECTOR TRANQUILO Y DE FACIL ACCESO IDEAL PARA EMPRESAS DE SEGURIDAD, CONSULTORIOS , OFICINAS , ETC ADEMAS POR SU UBICACION CUENTA CON SERVICIOS DE TRANSPORTE PUBLICO FLUIDO Y CONSTANTE PARA EL BENEFICIO DE LOS VISITANTES Y RESIDENTES DEL SECTOR.",Laureles,calle 50 # 51-29 ,3640,ALBERTO ALVAREZ,3104145763,1,6.246684,-75.603294,LORENA,Casa,4673-32207,Usado,S,,0,4,800000000,Noroccidente,5,35
Suroriente,Zonas verdes,"Area lote 245 m², Terraza/Balcón balcón, Vigilancia 24hrs","Citófonos, Cuarto de servicio, Estudio o biblioteca, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor comedor independiente, Tipo de parqueadero servidumbre, Tipo acabado de piso baldosa, Tipo de piso en alcobas baldosa, Tipo de piso en estudio baldosa, Vista exterior","Cerca centros comerciales, Cerca supermercados, Cerca transporte público",0,245,4,Entre 10 y 20 años,venta,3,Medellín,"PADS trae para ti esta casa con una excelente ubicación en el sector del Poblado. Cuenta con excelentes vías de acceso y cercanía a centros comerciales, supermercados y restaurantes. Esta casa se caracteriza por tener muy buena iluminación y magníficos espacios, los cuales podrás personalizar para lograr el hogar que siempre haz querido. En el primer nivel podemos destacar su terraza con un jardín en el que podrás disfrutar de un rico BBQ en una tarde soleada con tus familiares y amigos o también disfrutar de una mini huerta. En su segundo nivel encontramos, cuatro habitaciones, tres de ellas con baño privado y un gran estudio con balcón perfecto para la nueva era del homeoffice. Contáctanos, no dejes pasar esta gran oportunidad .. Para mayor información Visita nuestra pagina con el Código 5383",Los Naranjos,Calle 93B #11A-84 piso 3,2478,PADS,3142007942,2,6.1981177,-75.563354,LOS NARANJOS,Casa,847-5383,Usado,S,,0,4,1100000000,Suroriente,6,38
Otros,Sobre vía principal,Area lote 742 m²,"Parqueadero cubierto, Zona de lavandería, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,383,383,1,Más de 20 años,venta,3,Medellín,"Venta ambas propiedades juntas: casa lote y parqueadero, uso del suelo de mediana mixtura, índice de ocupación 80%, área neta del lote y 60% del área neta del lote en torre, máximo dos pisos para usos diferentes de vivienda, locales, bodega, institución educativa, de salud. densidad viv/ha 250, polígono Z3-CN4-5, frente 21 mts. Fondo 35,33 mts. aproximadamente. Altura para uso de vivienda hasta 5 pisos. Cerca al centro comercial Tranvía Plaza, estación del Tranvía Pabellón del Agua, Placita de Flores, otros comercios, excelente transporte, instituciones educativas como El Cesde, Universidad Cooperativa, instituciones religiosas.",Candelaria/centro,CARRERA 76 12-47 MEDELLIN,5319,GRUGES INMOBILIARIO,3192103803,1,6.2464232,-75.56746,COLON,Casa,11318-2532656,Usado,S,0,0,3,3500000000,Otros,3,102
Suroriente,,Terraza/Balcón balcón,"Estudio o biblioteca, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,230,230,4,Entre 10 y 20 años,venta,3,Medellín,"Casa en Castropol dos niveles. Precio 860 millones. Área más de 230 m, Remodelada, espacios amplios, espectacular lugar muy seguro. 4 habitaciones 4 baños. Administración 500 mil. Se podría recibir un apto de menor valor. Años construido 20. Cuarto de servicio Piso en madera y porcelanato Patio, 2 Parqueaderos, cuarto til",Castropol/poblado,CARRERA 76 12-47 MEDELLIN,5319,GRUGES INMOBILIARIO,3015919967,2,6.2154765,-75.56636,CASTROPOL,Casa,11318-3187914,Usado,S,0,0,4,860000000,Suroriente,6,38
Suroriente,Zonas verdes,"Circuito cerrado de TV, Conjunto cerrado, Vigilancia 24hrs","Calefacción, Chimenea, Citófonos, Comedor auxiliar, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,0,250,4,Más de 20 años,venta,3,Medellín,"Casa sector Los Balsos, El Poblado Área construida 249.5 Mts 2 Área de lote 200 Mts 2 Cuenta con 3 habitaciones + alcoba servicio. Alcoba principal con vestier grande y tocador 3 baños completos, 2 baños sociales y baño alcoba de servicio. Sala, comedor, biblioteca, cocina y zona de ropas, terraza, cuarto de hobbies y o oficina. Jardín. Garaje doble. Entrada principal y entrada de servicio",LOS BALSOS No.1,CALLE 10 # 42-28 MEDELLIN,5375,KUARA GROUP SAS,3218012636,2,6.1835666,-75.55936,LOS BALSOS No.1,Casa,11531-2633839,Usado,S,,0,3,900000000,Suroriente,5,38
Suroccidente,"Cerca centros comerciales, Cerca colegios / universidades, Cerca parques, Cerca supermercados, Cerca transporte público, Zona residencial",Baños de servicio,"Baño auxiliar, Características del parqueadero cubierto, Cocina tipo americano, Cuarto de servicio, Estudio o biblioteca, Piso en baldosa, Piso 1, Patio, Tipo de parqueadero propio",,210,210,5,Más de 20 años,venta,3,Medellín,"casa SIMON BOLIVAR primer piso, 6 alcobas. Incluyendo servicio. 5 baños 3 completos y dos medios social y otro en el garaje. Garaje doble lineal. Todas las habitaciones con clóset. Y cocina en isla, . Cerca a la iglesia la chinca, colegio salazar y herrera, cerca al exito de laureles, alta valorizacion puesto que proximamente pasara el tren ligero, cerca a san juan, zona comercial.",SIMON BOLIVAR - Noroccidente,,,,3205629278,2,6.226381,-75.604034,LA PALMA,Casa,MC2776331,Usado,S,,0,5,550000000,Suroccidente,5,37
Otros,,,"Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,120,120,2,Más de 20 años,venta,3,Medellín,"Casa en venta Laureles Lorena Medellin salón y comedor amplios e independientes, 4 alcobas, la principal con baño y todas con closet, 2 baños, 2 patios, cocina integral con red de gas, zona de ropas independiente. Cerca al Viva Laureles, zona bancarias restaurantes, con muy buen transporte.",Laureles Occidente,CARRERA 76 12-47 MEDELLIN,5319,GRUGES INMOBILIARIO,3105969094,0,6.2515936,-75.5888,LAURELES OCCIDENTE,Casa,11318-2881091,Usado,S,,0,4,330000000,Otros,4,102
Suroriente,"Cancha(s) de basket, Zonas verdes","Circuito cerrado de TV, Vista panorámica, Terraza/Balcón balcón, Vigilancia 24hrs","Calefacción, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,350,350,5,Entre 10 y 20 años,venta,3,Medellín,"Casa en Castropol muy buena ubicación con buenas rutas de acceso precio negociable, cuatro habitaciones cinco baños, tres parqueaderos, piso en baldosa y madera patio, cuarto til, conjunto cerrado, zona para niños segura, predial millón 200 mil.",El Poblado,CARRERA 76 12-47 MEDELLIN,5319,GRUGES INMOBILIARIO,3015919967,3,6.2161646,-75.565475,CASTROPOL,Casa,11318-3187934,Usado,S,0,0,4,880000000,Suroriente,6,38
Suroriente,"Cancha(s) de basket, Cancha(s) de fútbol, Gimnasio, Salón comunal, Zona para niños, Zonas verdes","Area lote 177 m², Circuito cerrado de TV, Jardín, Piscina, Conjunto cerrado, Número de Ascensores 0, Terraza/Balcón ninguno, Vigilancia 24hrs","Citófonos, Cuarto de servicio, Parqueadero cubierto, Puerta seguridad, Sauna / turco, Zona de lavandería, Instalación de gas natural, Closets 3, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de comedor comedor independiente, Deposito 0, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas madera, Vista interior",,177,177,3,Entre 10 y 20 años,Venta y Arriendo,3,Medellín,"Casa en unidad cerrada sector Los Gonzales, fácil acceso desde la Av el Poblado.Cercano a servicios complementarios de Santa Fe y Milla de Oro. Cuenta con piso en mármol y madera, dos niveles, puerta de seguridad, sala y comedor independiente, 3 alcobas mas servicio con baño y vestier en la principal, cocina integral, terraza, parqueaderos paralelos cubiertos y jardín. Piscina, gym, parque infantil, placa polideportiva, zonas verdes, vigilancia 24 horas y circuito cerrado de tv.",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,2,6.2011585,-75.57,ALEJANDRIA,Casa,687-M2548718,Usado,S,3900000,3900000,3,680000000,Suroriente,6,38
Noroccidente,"Gimnasio, Zona para niños, Zonas verdes","Piscina, Conjunto cerrado, Terraza/Balcón balcón, Vigilancia 24hrs","Zona de lavandería, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,76,76,2,Entre 10 y 20 años,venta,3,Medellín,"COD.17210 Estupenda casa bifamiliar en venta, hermosa y tranquila zona residencial con fácil acceso a todos los servicios necesarios para una excelente calidad de vida, fácil acceso vehicular y peatonal, área de 76 metros aproximadamente, sector Betania en Belencito, 2 piso, estrato 3 en Unidad Cerrada. Nos ofrecen sus espacios zona social de sala comedor, tres alcobas, cinco closets, un baño privado y un baño social enchapados y cabinados funcional cocina integral con extrac",BETANIA,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,2,6.2418804,-75.6213,BETANIA,Casa,2895-1723294,Usado,S,,0,3,189000000,Noroccidente,3,35
Noroccidente,Sobre vía secundaria,"Area lote 264.06 m², Ascensor, Número de Ascensores 4","Calefacción, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Equipado / amoblado, Puerta seguridad, Zona de lavandería, Instalación de gas natural, Closets 4, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa tradicional, Tipo de cocina abierta, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa gas, Tipo de parqueadero propio, Tipo acabado de piso porcelanato, Tipo de piso en alcobas porcelanato, Tipo de piso en comedor porcelanato, Tipo de piso en estudio porcelanato, Tipo de piso en sala porcelanato, Vista exterior",,37.49,226.57,4,Más de 20 años,venta,3,Medellín,Hermosa casa con 260 metros 5 habitaciones y 4 banos 1 ante jardin y patio de ropas recibe un apartamento cerca a todo a iglesia y parques y al estadio,EL ESTADIO,Carrera 64b # 85-180 apto 203,4455,JEDY STRATEGIES & CIA LTDA,3167438656,4,6.2621803,-75.59659,ESTADIO,Casa,597-M2502693,Usado,S,0,0,5,1000000000,Noroccidente,5,35
Noroccidente,,,"Zona de lavandería, Instalación de gas natural, Calentador gas, Tipo de casa tradicional, Tipo de comedor sala comedor",,170,170,2,Entre 10 y 20 años,venta,3,Medellín,"Casa en arriendo sector Florencia, excelentes espacios y muy buena ubicacion.",Florencia,CALLE 44 # 71 - 22,5197,MAXIBIENES SAS,3045943435,0,6.309999,-75.566315,FLORENCIA,Casa,11166-12233,Usado,S,,0,5,170000000,Noroccidente,3,35
Nororiente,,,"Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo acabado de piso baldosa, Tipo de piso en alcobas baldosa",,204,204,2,Entre 10 y 20 años,venta,3,Medellín,"Casa en venta sector de Buenos Aires, cuatro alcobas, dos baños, dos closets, red de gas, cocina sencilla, cuarto útil, closets de linos, patio, zona de ropa, balcón, terraza, pisos de baldosa excelente ubicación, cerca a zona comercial y residencial, fácil acceso a transporte publico.",Buenos Aires,CALLE 44 # 71 - 22,5197,MAXIBIENES SAS,3045943435,0,6.2391524,-75.5555,BUENOS AIRES,Casa,11166-12216,Usado,S,,0,4,260000000,Nororiente,3,36
Otros,"Cancha(s) de fútbol, Salón comunal, Zonas verdes","Ascensor, Circuito cerrado de TV, Vista panorámica, Conjunto cerrado, Número de Ascensores 1, Terraza/Balcón balcón","Alarma, Calefacción, Chimenea, Estudio o biblioteca, Hall de alcobas, Zona de lavandería, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,280,280,4,Entre 5 y 10 años,venta,3,Medellín,HERMOSA CASA CAMPESTRE EN EL ALTO DE LAS PALMAS Lote 4.630 mts Área construida 280 metros cuadrados 4 alcobas 4 baños 1 alcoba de servicio con baño 3 closet 1 Vestier 1 Closet de lino Sala Comedor Biblioteca Cocina integral Despensa Zona de ropas Patio Piso en ceramica 2 Parqueaderos Árboles frutales Zonas verdes Sendero ecológico Juegos infantiles Cancha de tenis Portería 24 horas Estrato 6 Antigedad 11 años Cerca al Mall Indiana,Poblado Las Palmas,Carrera 81 #43-72,4697,GRUPO INTEGRA PROPIEDAD RAIZ,3162699187,3,6.153959,-75.53879,POBLADO LAS PALMAS,Casa,10164-2552558,Usado,S,,0,4,2600000000,Otros,6,102
Otros,,Vigilancia 24hrs,"Cuarto de servicio, Estudio o biblioteca, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor",,3512,260,5,Entre 0 y 5 años,venta,3,Medellín,"Espectacular casa moderna de un solo nivel, ubicada en entorno arborizado, cerca a supermercados y a pocos minutos de Medellin. Amplios espacios con excelente iluminación natural, tres alcobas cada una con baño, baño social, alcoba y baño de servicio, salón comedor y balcón. Unidad con portería las veinticuatro horas. Código Abad Faciolince CASmil seiscientos ochenta y cinco",Las Palmas,CRA 33 7A 60,3664,Abad Faciolince  S.A,3168859166,0,6.1829667,-75.58099,LAS PALMAS,Casa,5136-24394,Usado,S,,0,3,1890000000,Otros,null,102
Suroccidente,"Cerca centros comerciales, Cerca colegios / universidades, Cerca parques, Cerca supermercados, Cerca transporte público","Area lote 160 m², Terraza/Balcón balcón, Vigilancia 0","Cuarto de servicio, Estudio o biblioteca, Tipo de casa tradicional, Tipo acabado de piso baldosa, Tipo de piso en alcobas baldosa, Tipo de piso en estudio baldosa",,160,160,3,Entre 10 y 20 años,venta,3,Medellín,"Casa en Rosales, segundo y ultimo piso, tres alcobas grandes, tres baños, alcoba servicio con baño, cocina integral grande, dos salas independientes y balcón grande, zona para estudio o cuarto de linos, dos patios en teja transparente, piso en baldosa, parqueadero en primer piso, muy bien ubicada, cerca a unicentro, al parque de Belén, UPB...",Belén Rosales,calle 42 # 63a-164 oficina 107,3181,GUSTAVO MURILLO ANGEL,3187081503,1,6.2315655,-75.59373,ROSALES,Casa,4534-2371,Usado,S,,0,3,500000000,Suroccidente,4,37
Noroccidente,,,"Estudio o biblioteca, Hall de alcobas, Instalación de gas natural, Closets 3, Tipo de casa tradicional, Tipo de comedor comedor independiente, Tipo acabado de piso baldosa",,220,220,3,Entre 10 y 20 años,venta,3,Medellín,"Venta de casa primer piso en Conquistadores,220m2,4 alcobas,3 baños,sala,comedor,cocina integral,zona de ropas,red de gas,cerca de la universidad Pontificia Bolivariana,Centro Comercial Unicentro,ideal para vivienda u oficinas.",CONQUISTADORES,Calle 10 #43 DD-15,4840,DUQUE GIRALDO Y CIA,3148126709,1,6.243284,-75.585686,LOS CONQUISTADORES,Casa,10280-V145904,Usado,S,,0,4,550000000,Noroccidente,5,35
Suroriente,,Vigilancia 24hrs,"Cuarto de servicio, Estudio o biblioteca, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor comedor independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas marmol",,118,260,3,Entre 10 y 20 años,venta,3,Medellín,"Casa duplex Ubicada en el sector de los Balsos. Casa interna sin ruido. Amplios espacios tres alcobas una de estas con bano privado, bano social, alcoba y bano de servicio, salon comedor independiente, zona de ropas y balcon. Unidad con piscina y zonas verde. Entorne tranquilo y arborizado. Codigo Abad Faciolince CAS uno, siete, seis, cuatro.",Poblado,CRA 33 7A 60,3664,Abad Faciolince  S.A,3168859166,2,6.1903214,-75.56838,EL CASTILLO,Casa,5136-25131,Usado,S,,0,3,850000000,Suroriente,6,38
Suroriente,"Cancha(s) de basket, Cancha(s) de fútbol, Zona para niños, Zonas verdes","Area Terraza/Balcón 1 m², Circuito cerrado de TV, Conjunto cerrado, Número de Ascensores 0, Terraza/Balcón balcón, Vigilancia 24hrs","Citófonos, Comedor auxiliar, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Zona de lavandería, Instalación de gas natural, Closets 1, Calentador gas, Tipo de casa condominio, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa gas, Tipo de parqueadero comunal, Tipo acabado de piso marmol, Tipo de piso en alcobas madera, Vista interior",,580,580,4,Entre 10 y 20 años,Venta y Arriendo,3,Medellín,"Casa en unidad cerrada en el sector del campestre con salida hacia San Lucas y acceso desde la AV el poblado. Entorno campestre, tranquilo. Facil acceso al museo el castillo y el club campestre.Cuenta con piso en marmol y madera, dos niveles, hall de acceso, sala y comedor independientes, comedor auxiliar, estudio, biblioteca, estar de tv, 5 alcobas mas la de servicio con baño en la principal, cocina integral, balcon y terraza, parqueaderos (1 cubiertos y 1 descubierto). Unidad con parque infantil, placa polideportiva, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv.",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,1,6.1835165,-75.57184,EL DIAMANTE No.2,Casa,687-M2655570,Usado,S,9800000,9800000,5,3200000000,Suroriente,6,38
Noroccidente,,,"Zona de lavandería, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro",,155,155,2,Entre 5 y 10 años,venta,3,Medellín,"COD.15879 Amplia casa lote en venta, con un área de 155 metros aproximadamente por confirmar sobre escrituras, sector La América, 1 piso, estrato 4 en Unidad abierta. En sus espacios encontramos zona social de sala y comedor independientes, cinco alcobas, tres closets, un vestier, un baño privado y un baño social enchapados y cabinados, con mueble inferior práctica cocina semi integral con anaqueles inferiores y superiores, zona de ropas. Piso en baldosa, pintura en excelente",EL DANUBIO,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,1,6.252307,-75.60943,EL DANUBIO,Casa,2895-1361521,Usado,S,,0,5,340000000,Noroccidente,4,35
Nororiente,,,"Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,100,100,2,Entre 10 y 20 años,venta,3,Medellín,"COD.17194 Privilegiada casa bifamiliar en venta, zona residencial y comercial con cercanía a la Plazuela San Ignacio, Torres de Bomboná, Colegio Militar José María Villa, Las Mellizas, área de 100 metros aproximadamente, sector Bomboná, 1 piso, estrato 4. Sus espacios nos ofrecen zona social de sala y comedor independientes, cuatro alcobas, tres closets, dos baños sociales enchapados, uno cabinado y otro con cortina funcional cocina semi integral con anaqueles inferiores y",BOMBONA No.1,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,0,6.242029,-75.56227,BOMBONA No.1,Casa,2895-1725916,Usado,S,,0,4,154500000,Nororiente,4,36
Nororiente,,Terraza/Balcón terraza,"Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,60,60,1,Entre 5 y 10 años,venta,3,Medellín,"COD.17202 Cómoda casa bifamiliar en venta, zona residencial y comercial con cercanía a vías principales, Parroquia Nuestra Señora de Loreto, Institución Educativa Loreto, Biblioteca R Mertin Goico, maravillosa vista panorámica, área de 60 metros aproximadamente, sector Loreto en La Milagrosa, 1 piso, estrato 3 en Unidad Abierta. Nos ofrecen sus espacios zona social de sala comedor, dos alcobas con closet cada una, un baño social enchapado y cabinado práctica cocina semi integral mixta con extractor, barra americana, anaqueles inferiores y superiores, red de gas, zona de ropas y terraza. Piso en cerámica, pintura en excelente estado. NO INCLUYE MOBILIARIODescripción del sector Sector residencial cercano a la Institución Educativa Loreto, Parroquia Nuestra Señora de Loreto, Biblioteca R Mertin Goico, droguerías, legumbrerías, restaurantes, tiendas, fácil desplazamiento a la avenida Las Palmas y centro de la ciudad, excelentes vías de acceso y servicio de tran",PANORAMA,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,0,6.231063,-75.55823,PANORAMA,Casa,2895-1724347,Usado,S,,0,2,160000000,Nororiente,3,36
Suroccidente,,Terraza/Balcón balcón,"Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro",,56,56,1,Entre 5 y 10 años,venta,3,Medellín,"COD.15921 Tradicional casa bifamiliar en venta, con un área de 56 metros aproximadamente por confirmar sobre escrituras, sector Altavista parte baja en Belén, 2 piso, estrato 2. Encontramos en su interior zona social de sala comedor, tres alcobas, un baño social enchapado y cabinado en acrílico práctica cocineta con alacena superior, red de gas, balcón y ventanal. Piso en baldosa, pintura en excelente estado. NO INCLUYE MOBILIARIODescripción del sector Sector residencial",ALTAVISTA,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,0,6.225831,-75.60821,ALTAVISTA,Casa,2895-1362429,Usado,S,,0,3,120000000,Suroccidente,2,37
Suroriente,,,"Zona de lavandería, Tipo de casa tradicional, Tipo de comedor comedor independiente",,350,350,5,Entre 5 y 10 años,venta,3,Medellín,"COD: 13074 Inmueble en venta, con un área de 350 metros aproximadamente por confirmar sobre escrituras, en el Centro de la Ciudad, 2° piso, estrato 2. La propiedad en sus tres niveles, es una taberna con más de 10 años de servicio, con dos amplios salones, siete habitaciones, siete baños enchapados, entre privados y sociales, funcional cocina integral mixta con extractor, anaqueles inferiores y superiores, terraza y zona de ropas. Piso en baldosa, pintura en excelente estado.",ZONA CENTRO-MEDELLIN,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,0,6.213786,-75.569954,MANILA,Casa,2895-M2345466,Usado,S,0,0,5,800000000,Suroriente,2,38
Suroriente,"Cerca centros comerciales, Cerca colegios / universidades, Cerca parques, Cerca supermercados, Cerca transporte público, Sobre vía secundaria","Circuito cerrado de TV, Conjunto cerrado, Vigilancia 24hrs","Alarma, Chimenea, Cuarto de servicio, Estudio o biblioteca, Puerta seguridad, Zona de lavandería, Calentador gas, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas marmol",,1900,1900,5,Entre 5 y 10 años,venta,3,Medellín,"Lujosa casa en el sector de Isa, con un concepto familiar y moderno, rodeada de naturaleza. Construida en el dos mil nueve por arquitecto reconocido en Antioquia Imponente entrada, rodeada de verde, pisos en marmol italiano, de dos niveles en el primer nivel se encuentra el hall de entrada, doble sala, comedor, hermosa cocina europea, dos habitaciones cada una con bano y vestier, amplios jardines, piscina, turco, quebrada natural, y muchos arboles. En el segundo nivel cuenta con cuatro habitac",Altos Del Poblado,Calle 7 Sur  42 70 Of 303 Ed Forum,3260,Arrendamientos y Avaluos Umbral,3184984273,0,6.1793804,-75.55598,SAN LUCAS,Casa,3221-6992,Usado,S,,0,5,4500000000,Suroriente,6,38
Suroriente,"Zona para niños, Zonas verdes","Area lote 170 m², Area Terraza/Balcón 1 m², Circuito cerrado de TV, Jardín, Conjunto cerrado, Número de Ascensores 0, Terraza/Balcón terraza, Vigilancia 24hrs","Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Zona de lavandería, Instalación de gas natural, Closets 2, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de comedor comedor independiente, Deposito 0, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas madera",,170,170,5,Entre 10 y 20 años,venta,3,Medellín,"Casa para venta en unidad cerrada. Cuenta con dos niveles, piso en mármol y madera, hall de acceso, 3 alcobas mas servicio con baño y vestier en la principal, cocina integral, sala y comedor independientes, estudio,parqueaderos cubiertos. La unidad cuenta con parque para niños, zonas verdes, vigilancia, citofonia, porteria 24 horas. predial 1.000.000.",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,2,6.184411,-75.56083,LOS BALSOS No.1,Casa,687-M2548674,Usado,S,0,0,3,580000000,Suroriente,6,38
Otros,,Terraza/Balcón terraza,"Comedor auxiliar, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,64,64,2,Entre 10 y 20 años,venta,3,Medellín,"Linda casa en Belen Rincon dos cuadras del Euro, Casa de tres niveles con Sala,Comedor, 3 habitaciones, 2 baños y terraza",Belén Rincón,CARRERA 76 12-47 MEDELLIN,5319,GRUGES INMOBILIARIO,3505684453,0,6.2822156,-75.607864,BELÉN RINCÓN,Casa,11318-3186529,Usado,S,,0,3,160000000,Otros,3,102
